"samp_date","site_id","plant_name","arth_Class","arth_order","arth_family","arth_genus_subgenus","individual_count"
"2005-04-13 00:00:00","I101","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",3
"2005-04-13 00:00:00","I101","Larrea tridentata  ","Hexapoda","Thysanoptera","","",26
"2005-04-13 00:00:00","I101","Prosopis velutina  ","Hexapoda","Coleoptera","Coccinellidae","",1
"2005-04-13 00:00:00","I101","Larrea tridentata  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-04-13 00:00:00","I101","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-04-01 00:00:00","I111","Larrea tridentata  ","Hexapoda","Thysanoptera","","",25
"2005-04-01 00:00:00","I111","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-01 00:00:00","I111","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2005-04-01 00:00:00","I111","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",3
"2005-04-01 00:00:00","I111","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",4
"2005-04-01 00:00:00","I111","Larrea tridentata  ","Hexapoda","Collembola","","",1
"2005-04-01 00:00:00","I111","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2005-04-01 00:00:00","I111","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-01 00:00:00","I111","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-04-01 00:00:00","I111","Larrea tridentata  ","Hexapoda","Thysanoptera","","",26
"2005-04-28 00:00:00","I141","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",3
"2005-04-28 00:00:00","I141","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-04-28 00:00:00","I141","Ambrosia deltoidea  ","","Coccoidea","","",4
"2005-02-22 00:00:00","I171","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-02-22 00:00:00","I171","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-02-22 00:00:00","I171","Ambrosia deltoidea  ","Arachnida","Araneida","Lycosidae  ","Pardosa",1
"2005-02-22 00:00:00","I171","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",1
"2005-06-01 00:00:00","J111","Acacia greggii  ","Hexapoda","Thysanoptera","","",53
"2005-06-01 00:00:00","J111","Acacia greggii  ","Hexapoda","Diptera","","",1
"2005-06-01 00:00:00","J111","Acacia greggii  ","Hexapoda","Thysanoptera","","",6
"2005-06-01 00:00:00","J111","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-06-01 00:00:00","J111","Larrea tridentata  ","","Araneae","Thomisidae","",2
"2005-06-01 00:00:00","J111","Acacia greggii  ","Hexapoda","Psocoptera","","",3
"2005-06-01 00:00:00","J111","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-06-01 00:00:00","J111","Acacia greggii  ","","Araneae","Thomisidae","",7
"2005-06-01 00:00:00","J111","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","Cloanthanus",2
"2005-06-01 00:00:00","J111","Acacia greggii  ","Arachnida","Araneida","Salticidae","",2
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",4
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Hexapoda","Hemiptera","Nabidae","",1
"2005-04-22 00:00:00","J161","Encelia farinosa  ","","Coccoidea","","",1
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-04-22 00:00:00","J161","Encelia farinosa  ","Hexapoda","Hymenoptera","Sphecidae","",1
"2005-04-22 00:00:00","J161","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Arachnida","Acari","","",2
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",8
"2005-04-22 00:00:00","J161","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-04-22 00:00:00","J161","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-04-22 00:00:00","J161","Encelia farinosa  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-05-04 00:00:00","J71","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",4
"2005-05-04 00:00:00","J71","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2005-05-04 00:00:00","J71","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",5
"2005-05-04 00:00:00","J71","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-05-04 00:00:00","J71","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-04-01 00:00:00","J91","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Homoptera","Aphididae","",2
"2005-04-01 00:00:00","J91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-04-01 00:00:00","J91","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-04-01 00:00:00","J91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",9
"2005-04-01 00:00:00","J91","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Thysanoptera","","",3
"2005-04-01 00:00:00","J91","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",2
"2005-04-01 00:00:00","J91","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Braconidae","",1
"2005-05-17 00:00:00","K121","Ambrosia deltoidea  ","Hexapoda","Coleoptera","Staphylinidae  ","",1
"2005-05-17 00:00:00","K121","Ambrosia deltoidea  ","","Araneae","Theridiidae","",1
"2005-05-17 00:00:00","K121","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",2
"2005-05-17 00:00:00","K121","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-05-17 00:00:00","K121","Larrea tridentata  ","Hexapoda","Hemiptera","Lygaeidae","Nysius",1
"2005-05-17 00:00:00","K121","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-17 00:00:00","K121","Larrea tridentata  ","Hexapoda","Hemiptera","Lygaeidae","Nysius",16
"2005-05-17 00:00:00","K121","Larrea tridentata  ","Hexapoda","Neuroptera","Chrysopidae","",2
"2005-05-17 00:00:00","K121","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-04-19 00:00:00","K151","Larrea tridentata  ","Hexapoda","Hymenoptera","","",1
"2005-04-19 00:00:00","K151","Encelia farinosa  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-04-19 00:00:00","K151","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",3
"2005-04-19 00:00:00","K151","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-04-19 00:00:00","K151","Encelia farinosa  ","Hexapoda","Hymenoptera","","",1
"2005-04-19 00:00:00","K151","Larrea tridentata  ","Hexapoda","Thysanoptera","","",47
"2005-04-19 00:00:00","K151","Larrea tridentata  ","","Hemiptera","Anthocoridae","",2
"2005-04-19 00:00:00","K151","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-04-19 00:00:00","K151","Encelia farinosa  ","Hexapoda","Thysanoptera","","",18
"2005-04-19 00:00:00","K151","Larrea tridentata  ","Hexapoda","Hymenoptera","Torymidae","",1
"2005-04-19 00:00:00","K151","Encelia farinosa  ","Hexapoda","Thysanoptera","","",28
"2005-04-29 00:00:00","K181","","Hexapoda","Diptera","Ephydridae","",1
"2005-04-29 00:00:00","K181","","Hexapoda","Hymenoptera","Sphecidae","",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","","Lepidoptera","Geometridae","",4
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",11
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","Coanthanus",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",5
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",13
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae (immature)","",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-05-17 00:00:00","K91","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Arachnida","Araneida","Mimetidae","",1
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",2
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae (immature)","",3
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",3
"2005-05-17 00:00:00","K91","Larrea tridentata  ","Hexapoda","Coleoptera","Melyridae","",1
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Diptera","Chironomidae","",1
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Hymenoptera","Ichneumonidae","",1
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Homoptera","Aphididae","",1
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Diptera","Sciaridae","",1
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Homoptera","Aphididae","",3
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Thysanoptera","","",1
"2005-03-15 00:00:00","L131","Citrus sinensis Washington","Hexapoda","Homoptera","Aphididae","",1
"2005-04-20 00:00:00","L141","Encelia farinosa  ","Hexapoda","Thysanoptera","","",26
"2005-04-20 00:00:00","L141","Ambrosia deltoidea  ","","Araneae","Thomisidae","",1
"2005-04-20 00:00:00","L141","Encelia farinosa  ","Hexapoda","Diptera","Tipulidae","",1
"2005-04-20 00:00:00","L141","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-04-20 00:00:00","L141","Larrea tridentata  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-04-20 00:00:00","L141","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-04-20 00:00:00","L141","Larrea tridentata  ","Hexapoda","Thysanoptera","","",27
"2005-04-20 00:00:00","L141","Larrea tridentata  ","Hexapoda","Diptera","Chironomidae","",1
"2005-04-20 00:00:00","L141","Encelia farinosa  ","Hexapoda","Hymenoptera","Pteromalidae","",2
"2005-04-20 00:00:00","L141","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-04-20 00:00:00","L141","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",4
"2005-04-20 00:00:00","L141","Ambrosia deltoidea  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-04-20 00:00:00","L141","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-04-20 00:00:00","L141","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Chironomidae","",2
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Pteromalidae","",8
"2005-04-20 00:00:00","L181","","Hexapoda","Hemiptera","Anthocoridae","",6
"2005-04-20 00:00:00","L181","","Hexapoda","Neuroptera","Chrysopidae","",3
"2005-04-20 00:00:00","L181","","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Sciaridae","",3
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Eulophidae","",14
"2005-04-20 00:00:00","L181","","Hexapoda","Hemiptera","Miridae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Trichogrammatidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Thysanoptera","","",67
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Dolichopodidae","",10
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Ichneumonidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Pteromalidae","",42
"2005-04-20 00:00:00","L181","","Hexapoda","Homoptera","Cicadellidae","",20
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Sciaridae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Eulophidae","",4
"2005-04-20 00:00:00","L181","","Hexapoda","Lepidoptera","","",1
"2005-04-20 00:00:00","L181","","","Coleoptera","Mordellidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Syrphidae"," ",5
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Milichiidae","",6
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Eucoilidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Thysanoptera","","",3
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Dolichopodidae","",3
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Encyrtidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Sciaridae","",5
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Agromyzidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Eulophidae","",8
"2005-04-20 00:00:00","L181","","Hexapoda","Homoptera","Aphididae","",5
"2005-04-20 00:00:00","L181","","Hexapoda","Diptera","Chironomidae","",8
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Pteromalidae","",89
"2005-04-20 00:00:00","L181","","Hexapoda","Hemiptera","Anthocoridae","",6
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Eucoilidae","",1
"2005-04-20 00:00:00","L181","","Hexapoda","Thysanoptera","","",38
"2005-04-20 00:00:00","L181","","Hexapoda","Homoptera","Cicadellidae","",12
"2005-04-20 00:00:00","L181","","Hexapoda","Hymenoptera","Braconidae","",5
"2005-04-20 00:00:00","L181","","Hexapoda","Homoptera","Aphididae","",3
"2005-05-26 00:00:00","L71","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-05-11 00:00:00","L91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-05-11 00:00:00","L91","Ambrosia deltoidea  ","Arachnida","Araneida","Salticidae","",1
"2005-05-11 00:00:00","L91","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-05-11 00:00:00","L91","Ambrosia deltoidea  ","Hexapoda","Collembola","","",1
"2005-05-11 00:00:00","L91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",4
"2005-05-11 00:00:00","L91","Larrea tridentata  ","","Lepidoptera","Geometridae","",7
"2005-05-11 00:00:00","L91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",6
"2005-05-11 00:00:00","L91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-05-11 00:00:00","L91","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-11 00:00:00","L91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-05-11 00:00:00","L91","Larrea tridentata  ","Arachnida","Araneida","Salticidae","",1
"2005-04-20 00:00:00","M121","Baccharis sarothroides  ","Hexapoda","Hymenoptera","Formicidae","Myrmecocystus",1
"2005-04-20 00:00:00","M121","Encelia farinosa  ","Hexapoda","Thysanoptera","","",5
"2005-04-20 00:00:00","M121","Sphaeralcea cf. emoryi","Hexapoda","Diptera","Empididae","",1
"2005-04-20 00:00:00","M121","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",10
"2005-04-20 00:00:00","M121","Sphaeralcea cf. emoryi","Hexapoda","Hymenoptera","Scelionidae","",1
"2005-04-20 00:00:00","M121","Encelia farinosa  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-04-20 00:00:00","M121","Baccharis sarothroides  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-04-20 00:00:00","M121","Sphaeralcea cf. emoryi","Hexapoda","Thysanoptera","","",19
"2005-04-20 00:00:00","M121","Encelia farinosa  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-20 00:00:00","M121","Sphaeralcea cf. emoryi","Hexapoda","Homoptera","Aphididae","",1
"2005-04-20 00:00:00","M121","Baccharis sarothroides  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-04-20 00:00:00","M121","Sphaeralcea cf. emoryi","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-04-20 00:00:00","M121","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-04-20 00:00:00","M121","Baccharis sarothroides  ","Hexapoda","Thysanoptera","","",45
"2005-04-20 00:00:00","M121","Sphaeralcea cf. emoryi","Hexapoda","Hemiptera","Miridae","",3
"2005-04-20 00:00:00","M121","Baccharis sarothroides  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Ephemeroptera","Ephemerellidae"," ",1
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Hemiptera","Pentatomidae","",1
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Coleoptera","Coccinellidae","",1
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Hemiptera","Miridae","Lygus",1
"2005-05-09 00:00:00","M161","Solanum tuberosum  ","Hexapoda","Hemiptera","Lygaeidae","Nysius",1
"2005-05-24 00:00:00","M171","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Psocoptera","","",6
"2005-05-24 00:00:00","M171","","Hexapoda","Hemiptera","Lygaeidae","Geocoris",1
"2005-05-24 00:00:00","M171","","Hexapoda","Homoptera","Cicadellidae","Carneocephala",1
"2005-05-24 00:00:00","M171","","Hexapoda","Hemiptera","Lygaeidae","Nysius",1
"2005-05-24 00:00:00","M171","","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Arachnida","Acari","","",2
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",2
"2005-05-26 00:00:00","M71","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Arachnida","Acari","","",1
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",3
"2005-05-26 00:00:00","M71","Larrea tridentata  ","","Lepidoptera","Geometridae","",3
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-05-26 00:00:00","M71","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","","Lepidoptera","Geometridae","",3
"2005-05-11 00:00:00","M91","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Psocoptera","","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Hemiptera","Lygaeidae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",2
"2005-05-11 00:00:00","M91","Prosopis juliflora var. velutina (Woot.) Sarg.","","Lepidoptera","Geometridae","",1
"2005-05-11 00:00:00","M91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",3
"2005-05-11 00:00:00","N101","Citrus aurantifolia  ","Arachnida","Acari","","",1
"2005-05-11 00:00:00","N101","Citrus aurantifolia  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-15 00:00:00","N121","Chenopodium  ","Hexapoda","Homoptera","Aphididae","",75
"2005-03-15 00:00:00","N121","","Hexapoda","Thysanoptera","","",3
"2005-03-15 00:00:00","N121","Chenopodium  ","Hexapoda","Hemiptera","Miridae","",1
"2005-03-15 00:00:00","N121","","Hexapoda","Homoptera","Aphididae","",15
"2005-03-15 00:00:00","N121","","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-15 00:00:00","N121","Chenopodium  ","Hexapoda","Homoptera","Psyllidae","",1
"2005-03-15 00:00:00","N121","Chenopodium  ","Hexapoda","Diptera","","",2
"2005-03-15 00:00:00","N121","Chenopodium  ","Hexapoda","Homoptera","Aphididae","",42
"2005-03-15 00:00:00","N121","Chenopodium  ","Hexapoda","Thysanoptera","","",34
"2005-04-29 00:00:00","N161","Leucophyllum  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-29 00:00:00","N161","Quercus virginiana  ","Hexapoda","Diptera","Tipulidae","",1
"2005-04-29 00:00:00","N161","Quercus virginiana  ","Hexapoda","Coleoptera","Coccinellidae","",1
"2005-04-29 00:00:00","N161","Quercus virginiana  ","Hexapoda","Neuroptera","Chrysopidae","",1
